"17010611","910.3531666666662"
"18090905","6273.593416666664"
"17102808","5785.186500000002"
"16060904","578.41375"
"17020304","NaN"
"17102209","5914.035500000003"
"18082210","6505.541166666665"
"17030506","NaN"
"15120912","NaN"
"16011011","NaN"
"15092108","NaN"
"15032906","NaN"
"16101511","NaN"
"17100404","4255.040333333332"
"16051003","NaN"
"15111101","NaN"
"15060211","NaN"
"18011907","11365.715166666667"
"17112712","9562.332416666663"
"18010610","16612.997750000006"
"18091607","6466.739583333334"
"17101601","5712.774333333335"
"17112604","9016.883749999999"
"17123111","13433.994999999997"
"17080312","NaN"
"18021807","10643.989583333336"
"16061007","576.9975000000003"
"16082711","NaN"
"17050806","NaN"
"16121104","768.4289166666663"
"16060210","NaN"
"18043006","9287.951333333325"
"18050503","9826.046249999996"
"18071807","7449.261999999998"
"17122405","14183.10766666667"
"18081801","6538.832416666669"
"17050207","NaN"
"16060701","NaN"
"15082203","NaN"
"18121702","3298.428499999999"
"17111001","7035.769250000003"
"16090302","NaN"
"17031910","1020.7426666666668"
"15031105","NaN"
"16090703","613.7642499999998"
"15100207","NaN"
"16042602","465.84200000000016"
"16012006","NaN"
"16011110","NaN"
"16040811","NaN"
"17081406","4148.050666666665"
"16112109","NaN"
"17092409","3660.623083333334"
"15101611","NaN"
"16092503","NaN"
"16021803","NaN"
"17041207","NaN"
"17031604","1237.1486666666665"
"17032202","1070.4935833333336"
"16120209","NaN"
"15012610","NaN"
"15101508","NaN"
"17071204","2303.7533333333326"
"15043012","NaN"
"18102811","6399.651249999994"
"15050712","NaN"
"18040504","6731.649500000002"
"16011511","NaN"
"18122404","4179.757166666665"
"18082602","6720.04658333333"
"17020507","NaN"
"16042201","NaN"
"16062605","651.1125833333331"
"18070907","6695.87925"
"18082409","6573.953583333336"
"18081306","6326.657000000001"
"15071908","NaN"
"18123101","3785.2800833333354"
"18090801","6424.410416666665"
"18123011","3825.664666666669"
"15033004","NaN"
"16100602","NaN"
"16110106","NaN"
"17122504","14014.164583333335"
"15032604","NaN"
"16112901","NaN"
"18070308","6601.440416666673"
"18102906","6336.460083333331"
"15040411","NaN"
"18052411","7436.88575"
"16091711","NaN"
"18010809","15296.434083333337"
"16030506","NaN"
"16070403","NaN"
"18050602","9647.41066666666"
"17030907","NaN"
"18031306","9278.35308333333"
"18032701","8058.007333333333"
"18100205","6547.115833333334"
"16101507","NaN"
"18111604","5555.699583333335"
"15012809","NaN"
"15101003","NaN"
"18110709","6512.248416666659"
"17022807","NaN"
"16022410","NaN"
"16121901","NaN"
"18030410","11312.34483333332"
"16081604","570.4584166666667"
"15081312","NaN"
"15110512","394.38758333333345"
"15011503","NaN"
"15021403","NaN"
"15042702","NaN"
"16071812","NaN"
"17122306","14994.038083333337"
"17123107","13437.90116666667"
"18071302","6250.183416666666"
"17020309","NaN"
"16102709","NaN"
"18092507","6425.00925"
"19010605","3812.5540833333366"
"16072901","NaN"
"16020101","NaN"
"18072301","7545.843333333335"
"15101512","NaN"
"18110402","6337.406416666667"
"16080303","555.5756666666665"
"18011411","13553.872666666663"
"18010106","13354.187750000003"
"18020209","8479.481916666668"
"16090807","621.2850000000001"
"15111606","NaN"
"16090811","NaN"
"16070205","685.1673333333332"
"15121006","NaN"
"16031802","NaN"
"17032707","NaN"
"17112505","8469.223583333334"
"15060810","NaN"
"16093007","NaN"
"15081902","NaN"
"17070903","2555.6932499999994"
"17060909","2815.1543333333348"
"17021911","NaN"
"18051106","8775.63925"
"18020411","8520.689833333334"
"15022010","NaN"
"18020312","8830.323333333332"
"18121301","3406.314333333334"
"16082608","NaN"
"16091801","NaN"
"17090708","4580.470333333329"
"17090505","4344.142000000001"
"15122406","456.6379999999999"
"17051404","1798.892916666669"
"18101911","6381.804416666665"
"17061502","2366.0276666666664"
"18051403","8557.807333333334"
"16122405","900.5755000000003"
